open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,tkbbav,tkqav,ign.
1549843200000,0.034,0.034123,0.032945,0.033283,202842.894,1549929599999,6761.28417139,156322,103834.156,3461.19068569,0
1549929600000,0.03329,0.03395,0.032999,0.033710000000000004,194257.662,1550015999999,6487.16622021,138789,99224.914,3314.12476636,0
1550016000000,0.033711,0.034480000000000004,0.033586000000000005,0.033782,183469.91600000003,1550102399999,6221.86289963,134129,86322.754,2927.30096425,0
1550102400000,0.033770999999999995,0.034371,0.033501,0.033520999999999995,155448.019,1550188799999,5266.17899962,121166,79226.935,2683.29478512,0
1550188800000,0.033531,0.034109,0.0335,0.033763999999999995,143522.885,1550275199999,4851.28642779,121913,74884.812,2531.21886617,0
1550275200000,0.033769,0.034230000000000003,0.033714999999999995,0.033923,150569.56699999998,1550361599999,5104.4043846,128770,68864.327,2334.69895866,0
1550361600000,0.033922,0.036994,0.033862,0.03648,351931.559,1550447999999,12404.95455379,245468,180820.042,6372.61690959,0
1550448000000,0.036478,0.0383,0.036253,0.037368,479848.667,1550534399999,17861.66136116,303776,257712.561,9600.56201051,0
1550534400000,0.037394,0.03795,0.0366,0.036709,313216.507,1550620799999,11708.03406537,229328,172447.716,6445.11008661,0
1550620800000,0.036705,0.037631,0.03603,0.037407,265931.326,1550707199999,9788.8101176,200661,150788.001,5548.2306404,0
1550707200000,0.037397,0.037492,0.036512,0.037000000000000005,183443.98,1550793599999,6773.94037339,157691,92856.162,3429.64384379,0
1550793600000,0.037003,0.0374,0.036621,0.037182,152284.966,1550879999999,5653.03745253,124608,73421.608,2725.599999,0
1550880000000,0.037183,0.039082,0.036957,0.038312,241438.389,1550966399999,9151.27815057,178740,125108.324,4741.05334047,0
1550966400000,0.038312,0.03985,0.035218,0.035302,485286.977,1551052799999,18303.84856435,336385,249636.694,9433.99032932,0
1551052800000,0.035301,0.036778,0.0352,0.036013,362139.768,1551139199999,13088.42751248,259091,193702.235,7000.69921037,0
1551139200000,0.036005,0.036127,0.035272000000000005,0.035766,251329.366,1551225599999,8988.33352564,231733,133756.975,4784.60042667,0
1551225600000,0.035771,0.03654,0.0341,0.035366,308828.304,1551311999999,10989.77204741,221563,159327.721,5668.40990715,0
